iter	MAPE
1279	0.02703903158
1280	0.02701247565
1281	0.02714703668
1282	0.02699169551
1283	0.02701860719
1284	0.02703707757
1285	0.02701726427
1286	0.02687347722
1287	0.02687536103
1288	0.02682930268
1289	0.02696184951
1290	0.02684962917
1291	0.0268315653
1292	0.02672400445
1293	0.02668163339
1294	0.02670503786
1295	0.02670487945
1296	0.02675938904
1297	0.02674007358
1298	0.02668243057
1299	0.02709335841
1300	0.02705480453
1301	0.02698406374
1302	0.02694880037
1303	0.02691629764
1304	0.02682464365
1305	0.02679328384
1306	0.02672290308
1307	0.02672819578
1308	0.02666951583
1309	0.02658233019
1310	0.02655019796
1311	0.0265930944
1312	0.02653749841
1313	0.02659111805
1314	0.02648583795
1315	0.02633756373
1316	0.02631490741
1317	0.02631346492
1318	0.02624595598
1319	0.02622540917
1320	0.02632454337
1321	0.02639884254
1322	0.02631953442
1323	0.02642792268
1324	0.02645901259
1325	0.02658030633
1326	0.02673782207
1327	0.02679497151
1328	0.02678381396
1329	0.02672587337
1330	0.02664313485
1331	0.02688000344
1332	0.02675399256
1333	0.02667737997
1334	0.02659219712
1335	0.02690388862
1336	0.02685219813
1337	0.02684513396
1338	0.0267877484
1339	0.02678590036
1340	0.02670547691
1341	0.02664889179
1342	0.02657220509
1343	0.02666438222
1344	0.02657125501
1345	0.02654516098
1346	0.02647913677
1347	0.02663722897
1348	0.02671883938
1349	0.02678839286
1350	0.02705267477
1351	0.02695800754
1352	0.02689098235
1353	0.02696351857
1354	0.02706152132
1355	0.02702716291
1356	0.02699809876
1357	0.02708850028
1358	0.02708311027
1359	0.02696817081
1360	0.02695369911
1361	0.02707668185
1362	0.02718615784
1363	0.02710203446
1364	0.02720453481
1365	0.02741280952
1366	0.02746857456
1367	0.0276744715
1368	0.02758888703
1369	0.02773423308
1370	0.0275584282
1371	0.02764147121
1372	0.0277763495
1373	0.02791551593
1374	0.02787342325
1375	0.02779634123
1376	0.02785111458
1377	0.0279183687
1378	0.02819156322
1379	0.02836037576
1380	0.02839947652
1381	0.02820829105
1382	0.02805989979
1383	0.02814532566
1384	0.02801562569
1385	0.02797757511
1386	0.02790960632
1387	0.02786381915
1388	0.02819813832
1389	0.02818410708
1390	0.0284116119
1391	0.02843710534
1392	0.02833842069
1393	0.02836332459
1394	0.02840450922
1395	0.0284809161
1396	0.02831630837
1397	0.02835198923
1398	0.02822998668
1399	0.02828214157
1400	0.02814864556
1401	0.02795605937
1402	0.02796620281
1403	0.028053166
1404	0.02800023676
1405	0.02833159655
1406	0.02836632374
1407	0.02834901201
1408	0.02836514927
1409	0.02859717517
1410	0.02890733333
1411	0.02883114631
1412	0.02891516251
1413	0.02904642628
1414	0.0291954325
1415	0.02941894419
1416	0.02939266026
1417	0.02960472805
1418	0.02953782927
1419	0.0294930191
1420	0.02950259819
1421	0.02963814149
1422	0.02956355756
1423	0.02986176479
1424	0.02995442575
1425	0.03009908247
1426	0.03005706768
1427	0.03006267376
1428	0.03002454075
1429	0.03023205091
1430	0.0302553399
1431	0.03038785352
1432	0.0304335183
1433	0.03026511547
1434	0.03009800447
1435	0.02996582595
1436	0.02981990146
1437	0.02996907499
1438	0.02980442206
1439	0.0295656049
1440	0.0295404575
1441	0.02970328465
1442	0.02981406588
1443	0.02974479855
1444	0.02967317572
1445	0.02955012832
1446	0.02957284374
1447	0.02957767544
1448	0.02962633166
1449	0.02947395902
1450	0.02938224665
1451	0.02932714063
1452	0.02924577906
1453	0.02920741681
1454	0.02920071858
1455	0.02928655876
1456	0.02920054608
1457	0.02916010271
1458	0.02900108473
1459	0.02889771535
1460	0.02899420062
1461	0.02931068292
1462	0.02918231829
1463	0.02909009188
1464	0.02900561633
1465	0.02886358517
1466	0.02908445814
1467	0.02928317325
1468	0.0292325582
1469	0.02914977178
1470	0.02907210747
1471	0.02892475833
1472	0.0288554127
1473	0.02901453611
1474	0.02909911868
1475	0.02909030274
1476	0.02911171126
1477	0.02905436967
1478	0.02897062048
1479	0.02891423639
1480	0.0288463079
1481	0.02876063821
1482	0.02873990073
1483	0.028626021
1484	0.02896223313
1485	0.02897125043
1486	0.02900062621
1487	0.02889977271
1488	0.0289138674
1489	0.02891787553
1490	0.0288010538
1491	0.02889935074
1492	0.02918604216
1493	0.02932269301
1494	0.02927490313
1495	0.02927471402
1496	0.02917118379
1497	0.02922458575
1498	0.02941565898
1499	0.02941699834
1500	0.02929921668
1501	0.02958578982
1502	0.02949335654
1503	0.02960129831
1504	0.02962520883
1505	0.02966936265
1506	0.02984076037
1507	0.02969690734
1508	0.02971889051
1509	0.03000493449
1510	0.02995358459
1511	0.02989713836
1512	0.03010869344
1513	0.03010629879
1514	0.03023013361
1515	0.03014236115
1516	0.03003892137
1517	0.03014503255
1518	0.03022965158
1519	0.03026710539
1520	0.03036912663
1521	0.03052116305
1522	0.03039411038
1523	0.03049499545
1524	0.03049429828
1525	0.03055512108
1526	0.03044528835
1527	0.03042991053
1528	0.03067347644
1529	0.03052594621
1530	0.03048019022
1531	0.0303139946
1532	0.03073875125
1533	0.03068025049
1534	0.03082802062
1535	0.0308944283
1536	0.03100844232
1537	0.03110218605
1538	0.03139687307
1539	0.03133287385
1540	0.03134637306
1541	0.03120350306
1542	0.03117342183
1543	0.03117496288
1544	0.03116831792
1545	0.03105906684
1546	0.03098702555
1547	0.03103259982
1548	0.03136913391
1549	0.03115319818
1550	0.03108031958
1551	0.03103289464
1552	0.03087769812
1553	0.03080686784
1554	0.03121241879
1555	0.03112056057
1556	0.03117997257
1557	0.0316654285
1558	0.03191411232
1559	0.03178151966
1560	0.03177546273
1561	0.03221256437
1562	0.03230305067
1563	0.03207795499
1564	0.03212118191
1565	0.03195039716
1566	0.03207434022
1567	0.03206092386
1568	0.03230907701
1569	0.03231457245
1570	0.03249027581
1571	0.03252840656
1572	0.03276459299
1573	0.03281198617
1574	0.03301468591
1575	0.03293945837
1576	0.0328091694
1577	0.03274834514
1578	0.03259219823
1579	0.03241568697
1580	0.03292527322
1581	0.03273484108
1582	0.03256974602
1583	0.03253266418
1584	0.03236341648
1585	0.03216796668
1586	0.03215003857
1587	0.03231562981
1588	0.03221889264
1589	0.032666224
1590	0.03281287618
1591	0.03264939156
1592	0.0328144382
1593	0.03273734582
1594	0.03268464843
1595	0.03301332573
1596	0.03316997173
1597	0.03367701388
1598	0.03352737179
1599	0.03345290779
1600	0.03346845531
1601	0.03357540558
1602	0.03397478127
1603	0.03427635361
1604	0.03439716615
1605	0.03426523754
1606	0.03443363452
1607	0.0348149935
1608	0.0353151318
1609	0.03532682446
1610	0.0352650064
1611	0.03541528372
1612	0.03540472258
1613	0.03522694942
1614	0.03532883226
1615	0.03510958106
1616	0.03498074521
1617	0.03514418941
1618	0.03515793595
1619	0.03517916559
1620	0.0349727994
1621	0.03505607213
1622	0.03509166961
1623	0.03496590151
1624	0.03502436319
1625	0.03486508119
1626	0.03490148936
1627	0.03491727554
1628	0.03531187574
1629	0.03535107387
1630	0.03551959274
1631	0.03550793119
1632	0.03541621721
1633	0.03552056068
1634	0.03536109801
1635	0.03529109663
1636	0.0352979605
1637	0.03540629109
1638	0.03525031343
1639	0.03527269762
1640	0.03509891198
1641	0.03524431133
1642	0.03531048145
1643	0.03539286019
1644	0.03527026701
1645	0.03533103396
1646	0.03529367923
1647	0.03551139162
1648	0.03544581514
1649	0.03541650863
1650	0.03536791197
1651	0.03530448311
1652	0.03534155757
1653	0.03565942963
1654	0.03595415864
1655	0.03610328014
1656	0.03605093037
1657	0.03581494576
1658	0.03610919404
1659	0.03643233236
1660	0.03634531032
1661	0.0361836362
1662	0.03602138219
1663	0.03608463753
1664	0.03626602153
1665	0.03652316304
1666	0.03646802219
1667	0.03662591814
1668	0.03668659491
1669	0.03669733078
1670	0.03697095016
1671	0.03702036559
1672	0.03709460572
1673	0.03731241717
1674	0.037765943
1675	0.03760929213
1676	0.03749206505
1677	0.03743305055
1678	0.03724806923
1679	0.03778297136
1680	0.03781627026
1681	0.03808516897
1682	0.03795002611
1683	0.0379213953
1684	0.03788965463
1685	0.03833200336
1686	0.03841513547
1687	0.03865736868
1688	0.0389811521
1689	0.03920552074
1690	0.03936956294
1691	0.03917036067
1692	0.03940079443
1693	0.03923581978
1694	0.03928871255
1695	0.03906186815
1696	0.03912345018
1697	0.03921212776
1698	0.03892137437
1699	0.03890997602
1700	0.03873961429
1701	0.03909647148
1702	0.03920724523
1703	0.03950691691
1704	0.03998146408
1705	0.03983236937
1706	0.039751512
1707	0.03968497807
1708	0.03960280003
1709	0.03977661239
1710	0.03977679858
1711	0.03954685026
1712	0.0397689023
1713	0.03946581987
1714	0.03919720506
1715	0.03911424519
1716	0.03902259374
1717	0.03898790666
1718	0.0389174244
1719	0.03888730176
1720	0.03876935645
1721	0.03858897041
1722	0.03855728926
1723	0.0387448362
1724	0.03876325947
1725	0.0385428382
1726	0.03857014685
1727	0.03887850567
1728	0.03861210429
1729	0.0389996136
1730	0.0391853761
1731	0.03928501621
1732	0.03922799052
1733	0.0390221612
1734	0.0390309526
1735	0.03925452149
1736	0.03956445817
1737	0.03975846861
1738	0.03945937061
1739	0.0396807387
1740	0.03979387129
1741	0.03992142213
1742	0.0397991773
1743	0.03973510057
1744	0.0398690891
1745	0.03960721411
1746	0.0395427591
1747	0.03943986554
1748	0.03981409731
1749	0.03975986898
1750	0.04029241465
1751	0.04070109694
1752	0.04090893963
1753	0.04084873808
1754	0.0406093814
1755	0.04110536779
1756	0.0411789768
1757	0.04088151183
1758	0.04097289281
1759	0.04114557495
1760	0.04085581789
1761	0.04081596364
1762	0.04062154563
1763	0.04038590371
1764	0.04095544054
1765	0.04149561415
1766	0.04141089101
1767	0.04119965999
1768	0.04117396959
1769	0.04158775941
1770	0.04179763003
1771	0.0416226414
1772	0.04194864018
1773	0.04223283347
1774	0.04211774652
1775	0.04215447231
1776	0.04220205763
1777	0.04242890606
1778	0.04224837574
1779	0.04227681126
1780	0.04261871037
1781	0.04319747611
1782	0.04355334599
1783	0.04333579145
1784	0.04351161438
1785	0.04326076857
1786	0.04330764116
1787	0.04320485605
1788	0.04320403629
1789	0.04304178132
1790	0.04310906232
1791	0.04333056254
1792	0.04372561205
1793	0.04364253135
1794	0.04354821743
1795	0.04356402473
1796	0.04415291127
1797	0.04461810235
1798	0.04433902373
1799	0.04419822111
1800	0.04474430015
1801	0.0446608621
1802	0.0445999937
1803	0.04504833974
1804	0.04491685306
1805	0.04523662577
1806	0.04517175099
1807	0.04484741836
1808	0.0446336672
1809	0.04515332538
1810	0.04492857044
1811	0.04468604839
1812	0.04457946998
1813	0.04505271976
1814	0.04494657076
1815	0.04527548663
1816	0.04494101302
1817	0.04477662844
1818	0.04465415803
1819	0.04445631926
1820	0.04422042307
1821	0.04431643135
1822	0.04415701014
1823	0.04406843652
1824	0.04414731286
1825	0.04395416394
1826	0.04415536883
1827	0.0440771237
1828	0.04387814162
1829	0.04369124487
1830	0.04357676513
1831	0.04340923975
1832	0.04390008827
1833	0.04441850321
1834	0.0445984065
1835	0.04471064865
1836	0.04480478234
1837	0.04525918945
1838	0.04546062544
1839	0.04531997069
1840	0.0455942873
1841	0.04583031848
1842	0.04590093483
1843	0.04589383129
1844	0.04568895576
1845	0.0461708187
1846	0.04659100876
1847	0.04651368948
1848	0.04672857918
1849	0.04700088675
1850	0.04772087964
1851	0.0480543009
1852	0.04774563544
1853	0.04821753086
1854	0.04788072231
1855	0.04783401816
1856	0.04782266248
1857	0.04788805667
1858	0.04774011723
1859	0.04777922775
1860	0.04791369554
1861	0.04761153108
1862	0.04762283268
1863	0.04742907725
1864	0.04711665207
1865	0.04712548704
1866	0.04713017463
1867	0.04739060249
1868	0.04763760035
1869	0.04750402252
1870	0.04757974218
1871	0.04754177498
1872	0.04765129941
1873	0.04760081525
1874	0.04830795813
1875	0.04901084721
1876	0.04894613536
1877	0.04933611797
1878	0.04938973103
1879	0.04924699352
1880	0.04897512864
1881	0.04898113103
1882	0.04871719059
1883	0.04853458553
1884	0.04838443989
1885	0.04890756295
1886	0.04941931438
1887	0.04932019285
1888	0.04946324335
1889	0.04956084962
1890	0.04930354769
1891	0.04965686992
1892	0.04931955269
1893	0.04913226466
1894	0.0490191133
1895	0.04890583358
1896	0.04906425815
1897	0.04879067342
1898	0.04868504344
1899	0.04875700289
1900	0.04861419506
1901	0.04841026053
1902	0.04837098018
1903	0.0481352966
1904	0.0483177378
1905	0.0480167675
1906	0.047815478
1907	0.04797921866
1908	0.0480420612
1909	0.04789109883
1910	0.04804193154
1911	0.04798401727
1912	0.0485184905
1913	0.04855844574
1914	0.04843837038
1915	0.0485210606
1916	0.04862205323
1917	0.04874374774
1918	0.04875191583
1919	0.0489737113
1920	0.0487880531
1921	0.04876726822
1922	0.04871526148
1923	0.04867264417
1924	0.04839666849
1925	0.04843010841
1926	0.04842704038
1927	0.04821951144
1928	0.04836230944
1929	0.04839581572
1930	0.04832279889
1931	0.04823881981
1932	0.04858983872
1933	0.04851102672
1934	0.04853213678
1935	0.04885670928
1936	0.04870261881
1937	0.04853420051
1938	0.04850516881
1939	0.04847986932
1940	0.04836526322
1941	0.04829727401
1942	0.04836644967
1943	0.04841631791
1944	0.04841044953
1945	0.04841292682
1946	0.04866834078
1947	0.04851543866
1948	0.04895449985
1949	0.04883650875
1950	0.04910604819
1951	0.0489131916
1952	0.0489958625
1953	0.04897212992
1954	0.04913891519
1955	0.04909826557
1956	0.04965214711
1957	0.0495557696
1958	0.04962499815
1959	0.04961409078
1960	0.04954383882
1961	0.04971502321
1962	0.04990320979
1963	0.04998621004
1964	0.05047291378
1965	0.05023335097
1966	0.05009109159
1967	0.0504119157
1968	0.05113860314
1969	0.05116819467
1970	0.05112373224
1971	0.05081717288
1972	0.05065667298
1973	0.05047907719
1974	0.05063896995
1975	0.05042985741
1976	0.05052504963
1977	0.05034025335
1978	0.05020462439
1979	0.05006194948
1980	0.04982355468
1981	0.04980830668
1982	0.04969774638
1983	0.04958701696
1984	0.0495824591
1985	0.04985879168
1986	0.04985279184
1987	0.04973263935
1988	0.0496108976
1989	0.04951636639
1990	0.04922726074
1991	0.04911462326
1992	0.04973174588
1993	0.04939970436
1994	0.04930555176
1995	0.04996844912
1996	0.04989718304
1997	0.04986244311
1998	0.04971986658
1999	0.04975786611
2000	0.04980761381
2001	0.05000336578
2002	0.04988825737
2003	0.0498184797
2004	0.04962292958
2005	0.04946458674
2006	0.04951943238
2007	0.04946575637
2008	0.04933494513
2009	0.04928296123
2010	0.04927423802
2011	0.04925008762
2012	0.04908356249
2013	0.04909188086
2014	0.04918404629
2015	0.049181698
2016	0.04923847228
2017	0.04904252481
2018	0.04884633723
2019	0.04878583464
2020	0.04862253144
2021	0.04853494095
2022	0.04864818612
2023	0.04852124334
2024	0.04845327003
2025	0.04837707671
2026	0.04845248927
2027	0.04851259561
2028	0.04843485546
2029	0.04820993048
2030	0.04829681487
2031	0.04820886079
2032	0.04814755839
2033	0.04829025983
2034	0.04827028275
2035	0.0482187465
2036	0.04814976829
2037	0.04807827609
2038	0.04796077544
2039	0.04782409679
2040	0.04765138259
2041	0.04756288833
2042	0.04751550087
2043	0.0473954366
2044	0.04744823184
2045	0.0474079383
2046	0.0473365353
2047	0.0474159558
2048	0.04735710341
2049	0.04735314968
2050	0.04736161809
2051	0.04729897219
2052	0.04721913526
2053	0.04715819944
2054	0.04743241536
2055	0.04726201883
2056	0.04705617556
2057	0.04686517222
2058	0.04674282351
2059	0.04670973497
2060	0.04659975609
2061	0.04639199182
2062	0.04621220845
2063	0.04603829417
2064	0.04594673419
2065	0.04602032052
2066	0.04606622063
2067	0.04591430622
2068	0.04580167229
2069	0.04571265016
2070	0.04558506906
2071	0.04546848834
2072	0.04539573111
2073	0.04531666128
2074	0.04568638547
2075	0.04598978848
2076	0.04588413373
2077	0.04588377208
2078	0.04586880659
2079	0.04578274639
2080	0.04595083229
2081	0.0459580691
2082	0.04617413728
2083	0.04607770759
2084	0.04590639439
2085	0.04560810735
2086	0.04602903097
2087	0.04589657871
2088	0.04588150826
2089	0.04603146528
2090	0.04603665473
2091	0.0460315724
2092	0.04640135427
2093	0.04627434806
2094	0.04619394538
2095	0.04652669274
2096	0.04646726768
2097	0.04659623282
2098	0.04693987998
2099	0.04678466611
2100	0.0465952728
2101	0.04646181696
2102	0.04632005068
2103	0.04619142978
2104	0.04632899761
2105	0.04620535716
2106	0.04608496178
2107	0.04595940056
2108	0.0460595294
2109	0.04592131566
2110	0.04579066354
2111	0.0456901516
2112	0.04565199324
2113	0.04570486654
2114	0.04559364095
2115	0.04606830807
2116	0.04593657091
2117	0.04619953745
2118	0.04608968932
2119	0.04597354811
2120	0.0462773715
2121	0.04667666102
2122	0.04703938274
2123	0.04703316703
2124	0.04686950976
2125	0.04710529927
2126	0.04703300718
2127	0.04725767674
2128	0.04713571091
2129	0.04733772468
2130	0.04718213561
2131	0.04703497651
2132	0.04689444102
2133	0.04685704254
2134	0.04687095967
2135	0.04673152933
2136	0.04658315837
2137	0.04645412994
2138	0.04632800026
2139	0.04671280662
2140	0.04690875739
2141	0.04673061992
2142	0.04656044813
2143	0.04646785209
2144	0.04693751132
2145	0.04679096868
2146	0.04669483326
2147	0.04669563342
2148	0.04645594613
2149	0.04657565347
2150	0.0465174898
2151	0.04629024441
2152	0.04617354402
2153	0.04603974728
2154	0.04656348466
2155	0.04709036357
2156	0.047144487
2157	0.04704688047
2158	0.0475337286
2159	0.04747217923
2160	0.04717154545
2161	0.04701926452
2162	0.04721485134
2163	0.04699161326
2164	0.04683892656
2165	0.04680275352
2166	0.04743774589
2167	0.04737588678
2168	0.04723927889
2169	0.04703651055
2170	0.04705292814
2171	0.04759171639
2172	0.04772016219
2173	0.04789738562
2174	0.04781336605
2175	0.04771608711
2176	0.04761388192
2177	0.04771565452
2178	0.04823111829
2179	0.04829833057
2180	0.04820957218
2181	0.04809407594
2182	0.04859349734
2183	0.04900756156
2184	0.04891557299
2185	0.04884751125
2186	0.04849365906
2187	0.04869964076
2188	0.04869178756
2189	0.04851114344
2190	0.0484548395
2191	0.04884796771
2192	0.04895676919
2193	0.04944539094
2194	0.04999203621
2195	0.0501777212
2196	0.05039487458
2197	0.05021018168
2198	0.04995891335
2199	0.04979548346
2200	0.04969301072
2201	0.04963266152
2202	0.04993986845
2203	0.04981968019
2204	0.05034981963
2205	0.05034192221
2206	0.05097169934
2207	0.05107628625
2208	0.05089927877
2209	0.05081908257
2210	0.05106193312
2211	0.05123647575
2212	0.05120716395
2213	0.05114395947
2214	0.0517367091
2215	0.05146452403
2216	0.05125077454
2217	0.05130760416
2218	0.05103231471
2219	0.05078182981
2220	0.05070880372
2221	0.05094106497
2222	0.05151850206
2223	0.0514119983
2224	0.05141435926
2225	0.05116803339
2226	0.05182057643
2227	0.05201161302
2228	0.05170022704
2229	0.05209794045
2230	0.05230573342
2231	0.05218803541
2232	0.05207376279
2233	0.05206829356
2234	0.05268752013
2235	0.05239353457
2236	0.0522245131
2237	0.05265472589
2238	0.05237741563
2239	0.05218923094
2240	0.05267135002
2241	0.05325791008
2242	0.05363842691
2243	0.05431681882
2244	0.05420320864
2245	0.05465249988
2246	0.05480158551
2247	0.05469528326
2248	0.05434496555
2249	0.05403455758
2250	0.05388668348
2251	0.05351902125
2252	0.05335971817
2253	0.05415188623
2254	0.05438712368
2255	0.05486536981
2256	0.05514297302
2257	0.05534812463
2258	0.05549082614
2259	0.05571602657
2260	0.05565214986
2261	0.0555348177
2262	0.05540367626
2263	0.0557666904
2264	0.05547975461
2265	0.05573666626
2266	0.05570437821
2267	0.05594986552
2268	0.05589604006
2269	0.05580031459
2270	0.05608938803
2271	0.0564403793
2272	0.05663664356
2273	0.05726610639
2274	0.05786095358
2275	0.05748289234
2276	0.05785837051
2277	0.05820322803
2278	0.05790025446
2279	0.05828374149
2280	0.0590265403
2281	0.0586559987
2282	0.05878060307
2283	0.05842303826
2284	0.05825226695
2285	0.05863345833
2286	0.05851933115
2287	0.0582304585
2288	0.05817261935
2289	0.0577900307
2290	0.05742700394
2291	0.05758250709
2292	0.05823944334
2293	0.05806086314
2294	0.05770056277
2295	0.05742125665
2296	0.05737512469
2297	0.05797249355
2298	0.0578337208
2299	0.05797296156
2300	0.05788918068
2301	0.05779315603
2302	0.05855713364
2303	0.05824101664
2304	0.05839066052
2305	0.05830059725
2306	0.05809351162
2307	0.05790303876
2308	0.05811132359
2309	0.05787101236
2310	0.05775487673
2311	0.0576570977
2312	0.05738221554
2313	0.05730349954
2314	0.05704817239
2315	0.05675314542
2316	0.05656875421
2317	0.05634867893
2318	0.05687002154
2319	0.05690551541
2320	0.05657203554
2321	0.0573921575
2322	0.05710984587
2323	0.05690249962
2324	0.05676775679
2325	0.05654860348
2326	0.05642415124
2327	0.05622861153
2328	0.05601620326
2329	0.05601816018
2330	0.05594382308
2331	0.05591838726
2332	0.05564314168
2333	0.05557936426
2334	0.0554248581
2335	0.05520980373
2336	0.05516970313
2337	0.05517369902
2338	0.05516534433
2339	0.05525625723
2340	0.0551419047
2341	0.054976652
2342	0.05486481172
2343	0.05471451932
2344	0.05474042933
2345	0.05445628376
2346	0.05435345583
2347	0.05417935168
2348	0.05426415649
2349	0.0541163625
2350	0.05438224095
2351	0.05438903727
2352	0.05428643196
2353	0.05468188513
2354	0.054967041
2355	0.05482510124
2356	0.05525096955
2357	0.05576301469
2358	0.05631795244
2359	0.05631266293
2360	0.05620305554
2361	0.05674754824
2362	0.05722952085
2363	0.05766101481
2364	0.05813651857
2365	0.05865300978
2366	0.05864567896
2367	0.05861432284
2368	0.0587875518
2369	0.05870768365
2370	0.05857779927
2371	0.05854453428
2372	0.05919503091
2373	0.05971767519
2374	0.06036909441
2375	0.06006683799
2376	0.0606262021
2377	0.06113971298
2378	0.06171264562
2379	0.06228293215
2380	0.06317972573
2381	0.06400824865
2382	0.06495563674
2383	0.06560762536
2384	0.06606182903
2385	0.06653363587
2386	0.06602732583
2387	0.0655593095
2388	0.06587631846
2389	0.06571293786
2390	0.06531101647
2391	0.06585159862
2392	0.06542344882
2393	0.06548274111
2394	0.06515589746
2395	0.0654224607
2396	0.06525567712
2397	0.06512645169
2398	0.06471414326
2399	0.0650200471
2400	0.06531642166
2401	0.06553008634
2402	0.06513429063
2403	0.06511223257
2404	0.065048019
2405	0.06476412947
2406	0.06464123951
2407	0.06462127873
2408	0.06477850083
2409	0.0644399471
2410	0.06478897417
2411	0.0651002448
2412	0.06555585972
2413	0.0657953177
2414	0.06601646676
2415	0.06566043896
2416	0.06557517362
2417	0.06556961
2418	0.06530392601
2419	0.06503547683
2420	0.06508057943
2421	0.06554244398
2422	0.06532925687
2423	0.06575402206
2424	0.06589307164
2425	0.06606283597
2426	0.0660221495
2427	0.06586948978
2428	0.06599518119
2429	0.06575519182
2430	0.06608310253
2431	0.06592002787
2432	0.06574047376
2433	0.06581133327
2434	0.06589409567
2435	0.06570717764
2436	0.06562702475
2437	0.06602225763
2438	0.06617503708
2439	0.06659482619
2440	0.06691989787
2441	0.06748130257
2442	0.06754112937
2443	0.06804650622
2444	0.06787332303
2445	0.06855153703
2446	0.06834839207
2447	0.06866967926
2448	0.06860182745
2449	0.06853668142
2450	0.06839187165
2451	0.0682914913
2452	0.06819777846
2453	0.0691507183
2454	0.06955658485
2455	0.06956060493
2456	0.06950044859
2457	0.06915469626
2458	0.06882234511
2459	0.06882595592
2460	0.06948310673
2461	0.06917263149
2462	0.06895546405
2463	0.06895922579
2464	0.07006350387
2465	0.06991344753
2466	0.07120795567
2467	0.07117984163
2468	0.07110493839
2469	0.07085067644
2470	0.07087596709
2471	0.0707748765
2472	0.07071797834
2473	0.07067653937
2474	0.07059398502
2475	0.07047177521
2476	0.07021905755
2477	0.07018489583
2478	0.06982219037
2479	0.07002662425
2480	0.06976633046
2481	0.0704580544
2482	0.07030416608
2483	0.06998598345
2484	0.07067465654
2485	0.07119072477
2486	0.07085907157
2487	0.07198195906
2488	0.07213263911
2489	0.07283595801
2490	0.07266771383
2491	0.07246403316
2492	0.07212333062
2493	0.07293325538
2494	0.07338219291
2495	0.07333792017
2496	0.07322102816
2497	0.07295598272
2498	0.07288111485
2499	0.07311899542
